naics_code,end_use,scenario,net_electricity_demand,residual_fuel_oil,distillate_fuel_oil_and_diesel_fuel,nat_gas,hgl_excluding_ng,coal_excluding_coke_and_breeze
336411,Process Heating,Current Energy Consumption,1,0,0,1,0,0
336411,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
336411,Machine Drive,Current Energy Consumption,2,0,0,0,0,0
336411,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
336411,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
336411,Facility HVAC (f),Current Energy Consumption,4,0,0,2,0,0
336411,Facility Lighting,Current Energy Consumption,2,0,0,0,0,0
336411,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
336411,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
336411,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
336411,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
336411,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
337,TOTAL FUEL CONSUMPTION,Current Energy Consumption,16,0,0,15,1,0
337,Conventional Boiler Use,Current Energy Consumption,0,0,0,0,0,0
337,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,0,0,0
337,Process Heating,Current Energy Consumption,1,0,0,6,0,0
337,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
337,Machine Drive,Current Energy Consumption,9,0,0,0,0,0
337,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
337,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
337,Facility HVAC (f),Current Energy Consumption,3,0,0,7,0,0
337,Facility Lighting,Current Energy Consumption,2,0,0,0,0,0
337,Other Facility Support,Current Energy Consumption,1,0,0,0,0,0
337,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
337,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
337,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
337,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
339,TOTAL FUEL CONSUMPTION,Current Energy Consumption,33,0,0,25,1,0
339,Conventional Boiler Use,Current Energy Consumption,0,0,0,1,0,0
339,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,2,0,0
339,Process Heating,Current Energy Consumption,2,0,0,10,0,0
339,Process Cooling and Refrigeration,Current Energy Consumption,2,0,0,0,0,0
339,Machine Drive,Current Energy Consumption,11,0,0,1,0,0
339,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
339,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
339,Facility HVAC (f),Current Energy Consumption,8,0,0,8,0,0
339,Facility Lighting,Current Energy Consumption,4,0,0,0,0,0
339,Other Facility Support,Current Energy Consumption,1,0,0,0,0,0
339,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
339,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
339,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
339,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
311,TOTAL FUEL CONSUMPTION,Adoption of BATs,53.6,0,6.03,111.89,1.34,-0.67
311,Conventional Boiler Use,Adoption of BATs,1.34,0,0.67,12.73,0.67,0
311,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0.67,34.17,0.67,0
311,Process Heating,Adoption of BATs,2.68,0,0,34.17,0,0
311,Process Cooling and Refrigeration,Adoption of BATs,8.71,0,0,0,0,0
311,Machine Drive,Adoption of BATs,24.79,0,0,4.02,0,0
311,Electro-Chemical Processes,Adoption of BATs,1.34,0,0,0,0,0
311,Other Process Use,Adoption of BATs,0.67,0,0,4.02,0,0
311,Facility HVAC (f),Adoption of BATs,16.75,0,0,17.42,0.67,0
311,Facility Lighting,Adoption of BATs,13.4,0,0,0,0,0
311,Other Facility Support,Adoption of BATs,0.67,0,0,4.69,0,0
311,Onsite Transportation,Adoption of BATs,0.67,0,0.67,0,0.67,0
311,Conventional Electricity Generation,Adoption of BATs,0,0,1.34,0,0,0
311,Other Nonprocess Use,Adoption of BATs,0.67,0,0.67,0,0,0
311,End Use Not Reported,Adoption of BATs,2.68,0,0,1.34,0,0
3112,TOTAL FUEL CONSUMPTION,Adoption of BATs,21.44,0,0.67,58.96,0,6.03
3112,Conventional Boiler Use,Adoption of BATs,0.67,0,0,18.76,0,2.68
3112,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,18.09,0,3.35
3112,Process Heating,Adoption of BATs,1.34,0,0,15.41,0,0
3112,Process Cooling and Refrigeration,Adoption of BATs,1.34,0,0,0,0,0
3112,Machine Drive,Adoption of BATs,14.07,0,0,2.68,0,0
3112,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3112,Other Process Use,Adoption of BATs,0.67,0,0,2.01,0,0
3112,Facility HVAC (f),Adoption of BATs,0.67,0,0,2.68,0,0
3112,Facility Lighting,Adoption of BATs,1.34,0,0,0,0,0
3112,Other Facility Support,Adoption of BATs,0.67,0,0,0,0,0
3112,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
3112,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3112,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
3112,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
311221,TOTAL FUEL CONSUMPTION,Adoption of BATs,14.74,0,0,40.87,0,6.7
311221,Conventional Boiler Use,Adoption of BATs,0.67,0,0,5.36,0,0.67
311221,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,24.12,0,6.03
311221,Process Heating,Adoption of BATs,0,0,0,10.72,0,0
311221,Process Cooling and Refrigeration,Adoption of BATs,2.68,0,0,0,0,0
311221,Machine Drive,Adoption of BATs,10.72,0,0,0,0,0
311221,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
311221,Other Process Use,Adoption of BATs,0,0,0,0,0,0
311221,Facility HVAC (f),Adoption of BATs,0.67,0,0,0,0,0
311221,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
311221,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
311221,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
311221,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
311221,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
311221,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
31131,TOTAL FUEL CONSUMPTION,Adoption of BATs,4.69,0,0,22.11,0,19.43
31131,Conventional Boiler Use,Adoption of BATs,0.67,0,0,2.68,0,0
31131,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,13.4,0,12.06
31131,Process Heating,Adoption of BATs,0,0,0,5.36,0,6.7
31131,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
31131,Machine Drive,Adoption of BATs,2.68,0,0,0,0,0
31131,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
31131,Other Process Use,Adoption of BATs,0,0,0,0,0,0
31131,Facility HVAC (f),Adoption of BATs,0,0,0,0,0,0
31131,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
31131,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
31131,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
31131,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
31131,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
31131,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
3114,TOTAL FUEL CONSUMPTION,Adoption of BATs,24.12,0,0,61.64,0.67,0
3114,Conventional Boiler Use,Adoption of BATs,0.67,0,0,12.06,0,0
3114,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,27.47,0,0
3114,Process Heating,Adoption of BATs,0.67,0,0,14.74,0,0
3114,Process Cooling and Refrigeration,Adoption of BATs,9.38,0,0,0.67,0,0
3114,Machine Drive,Adoption of BATs,8.04,0,0,0.67,0,0
3114,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3114,Other Process Use,Adoption of BATs,0.67,0,0,0,0,0
3114,Facility HVAC (f),Adoption of BATs,2.01,0,0,4.02,0,0
3114,Facility Lighting,Adoption of BATs,2.01,0,0,0,0,0
3114,Other Facility Support,Adoption of BATs,0.67,0,0,1.34,0,0
3114,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
3114,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3114,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
3114,End Use Not Reported,Adoption of BATs,0,0,0,0.67,0,0
3115,TOTAL FUEL CONSUMPTION,Adoption of BATs,26.13,0,0.67,52.93,1.34,0
3115,Conventional Boiler Use,Adoption of BATs,0.67,0,0,14.07,0,0
3115,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,17.42,0,0
3115,Process Heating,Adoption of BATs,1.34,0,0,14.74,0,0
3115,Process Cooling and Refrigeration,Adoption of BATs,8.04,0,0,0.67,0,0
3115,Machine Drive,Adoption of BATs,9.38,0,0,0.67,0,0
3115,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3115,Other Process Use,Adoption of BATs,0,0,0,0.67,0,0
3115,Facility HVAC (f),Adoption of BATs,2.68,0,0,2.68,0,0
3115,Facility Lighting,Adoption of BATs,2.01,0,0,0,0,0
3115,Other Facility Support,Adoption of BATs,0.67,0,0,0.67,0,0
3115,Onsite Transportation,Adoption of BATs,0.67,0,0,0,0,0
3115,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3115,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
3115,End Use Not Reported,Adoption of BATs,0.67,0,0,0.67,0,0
3116,TOTAL FUEL CONSUMPTION,Adoption of BATs,72.36,0,2.01,99.83,1.34,0
3116,Conventional Boiler Use,Adoption of BATs,1.34,0,0,25.46,0.67,0
3116,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,34.17,0,0
3116,Process Heating,Adoption of BATs,1.34,0,0,16.75,0,0
3116,Process Cooling and Refrigeration,Adoption of BATs,26.8,0,0,1.34,0,0
3116,Machine Drive,Adoption of BATs,20.77,0,0,1.34,0,0
3116,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3116,Other Process Use,Adoption of BATs,0.67,0,0,2.68,0,0
3116,Facility HVAC (f),Adoption of BATs,0,0,0,8.71,0,0
3116,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
3116,Other Facility Support,Adoption of BATs,1.34,0,0,8.71,0,0
3116,Onsite Transportation,Adoption of BATs,0.67,0,0.67,0,0,0
3116,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3116,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
3116,End Use Not Reported,Adoption of BATs,0,0,0,0.67,0,0
312,TOTAL FUEL CONSUMPTION,Adoption of BATs,-0.67,0,0,0,0,0
312,Conventional Boiler Use,Adoption of BATs,0,0,0,0,0,0
312,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0,0,0
312,Process Heating,Adoption of BATs,0,0,0,0.67,0,0
312,Process Cooling and Refrigeration,Adoption of BATs,0.67,0,0,0,0,0
312,Machine Drive,Adoption of BATs,0.67,0,0,0,0,0
312,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
312,Other Process Use,Adoption of BATs,0,0,0,0,0,0
312,Facility HVAC (f),Adoption of BATs,-0.67,0,0,0,0,0
312,Facility Lighting,Adoption of BATs,0.67,0,0,0,0,0
312,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
312,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
312,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
312,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
312,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
3121,TOTAL FUEL CONSUMPTION,Adoption of BATs,31.49,0,0,33.5,0.67,0
3121,Conventional Boiler Use,Adoption of BATs,0.67,0,0,10.72,0,0
3121,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,10.72,0,0
3121,Process Heating,Adoption of BATs,0.67,0,0,7.37,0,0
3121,Process Cooling and Refrigeration,Adoption of BATs,6.03,0,0,0,0,0
3121,Machine Drive,Adoption of BATs,15.41,0,0,0.67,0,0
3121,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3121,Other Process Use,Adoption of BATs,0.67,0,0,0.67,0,0
3121,Facility HVAC (f),Adoption of BATs,3.35,0,0,2.68,0,0
3121,Facility Lighting,Adoption of BATs,2.01,0,0,0,0,0
3121,Other Facility Support,Adoption of BATs,0.67,0,0,0.67,0,0
3121,Onsite Transportation,Adoption of BATs,0.67,0,0,0,0,0
3121,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3121,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
3121,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
3122,TOTAL FUEL CONSUMPTION,Adoption of BATs,2.01,0,0,2.68,0,0
3122,Conventional Boiler Use,Adoption of BATs,0,0,0,1.34,0,0
3122,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0.67,0,0
3122,Process Heating,Adoption of BATs,0,0,0,0,0,0
3122,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
3122,Machine Drive,Adoption of BATs,0.67,0,0,0,0,0
3122,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
3122,Other Process Use,Adoption of BATs,0,0,0,0,0,0
3122,Facility HVAC (f),Adoption of BATs,0.67,0,0,0,0,0
3122,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
3122,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
3122,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
3122,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
3122,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
3122,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
313,TOTAL FUEL CONSUMPTION,Adoption of BATs,24.79,0,0,15.41,0.67,0.67
313,Conventional Boiler Use,Adoption of BATs,0.67,0,0,4.69,0,0.67
313,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,3.35,0,0.67
313,Process Heating,Adoption of BATs,2.01,0,0,6.03,0,0
313,Process Cooling and Refrigeration,Adoption of BATs,1.34,0,0,0,0,0
313,Machine Drive,Adoption of BATs,14.07,0,0,0.67,0,0
313,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
313,Other Process Use,Adoption of BATs,0.67,0,0,0,0,0
313,Facility HVAC (f),Adoption of BATs,4.02,0,0,1.34,0,0
313,Facility Lighting,Adoption of BATs,1.34,0,0,0,0,0
313,Other Facility Support,Adoption of BATs,0.67,0,0,0,0,0
313,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
313,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
313,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
313,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
314,TOTAL FUEL CONSUMPTION,Adoption of BATs,6.7,0,0,7.37,0,0
314,Conventional Boiler Use,Adoption of BATs,0,0,0,2.68,0,0
314,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0,0,0
314,Process Heating,Adoption of BATs,0.67,0,0,3.35,0,0
314,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
314,Machine Drive,Adoption of BATs,4.02,0,0,0,0,0
314,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
314,Other Process Use,Adoption of BATs,0,0,0,0,0,0
314,Facility HVAC (f),Adoption of BATs,0.67,0,0,0.67,0,0
314,Facility Lighting,Adoption of BATs,0.67,0,0,0,0,0
314,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
314,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
314,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
314,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
314,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
315,TOTAL FUEL CONSUMPTION,Adoption of BATs,1.34,0,0,1.34,0,0
315,Conventional Boiler Use,Adoption of BATs,0,0,0,0,0,0
315,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0,0,0
315,Process Heating,Adoption of BATs,0,0,0,0,0,0
315,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
315,Machine Drive,Adoption of BATs,0.67,0,0,0,0,0
315,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
315,Other Process Use,Adoption of BATs,0,0,0,0,0,0
315,Facility HVAC (f),Adoption of BATs,0.67,0,0,0,0,0
315,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
315,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
315,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
315,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
315,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
315,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
316,TOTAL FUEL CONSUMPTION,Adoption of BATs,0.67,0,0,0.67,0,0
316,Conventional Boiler Use,Adoption of BATs,0,0,0,0,0,0
316,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0,0,0
316,Process Heating,Adoption of BATs,0,0,0,0,0,0
316,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
316,Machine Drive,Adoption of BATs,0,0,0,0,0,0
316,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
316,Other Process Use,Adoption of BATs,0,0,0,0,0,0
316,Facility HVAC (f),Adoption of BATs,0,0,0,0,0,0
316,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
316,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
316,Onsite Transportation,Adoption of BATs,0,0,0,0,0,0
316,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
316,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
316,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
321,TOTAL FUEL CONSUMPTION,Adoption of BATs,0.67,0,3.35,1.34,1.34,0
321,Conventional Boiler Use,Adoption of BATs,0,0,0,-0.67,0,0
321,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,0.67,0,0
321,Process Heating,Adoption of BATs,0,0,0,8.04,0,0
321,Process Cooling and Refrigeration,Adoption of BATs,0.67,0,0,0,0,0
321,Machine Drive,Adoption of BATs,0.67,0,0,0.67,0,0
321,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
321,Other Process Use,Adoption of BATs,0,0,0,0,0,0
321,Facility HVAC (f),Adoption of BATs,0,0,0,0,0,0
321,Facility Lighting,Adoption of BATs,0,0,0,0,0,0
321,Other Facility Support,Adoption of BATs,0,0,0,0,0,0
321,Onsite Transportation,Adoption of BATs,0,0,0,0,0.67,0
321,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
321,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
321,End Use Not Reported,Adoption of BATs,0.67,0,0,0,0,0
321113,TOTAL FUEL CONSUMPTION,Adoption of BATs,20.1,0,3.35,12.06,0,0
321113,Conventional Boiler Use,Adoption of BATs,0.67,0,0,0.67,0,0
321113,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,3.35,0,0
321113,Process Heating,Adoption of BATs,0.67,0,0,0,0,0
321113,Process Cooling and Refrigeration,Adoption of BATs,0,0,0,0,0,0
321113,Machine Drive,Adoption of BATs,16.08,0,0.67,0,0,0
321113,Electro-Chemical Processes,Adoption of BATs,0,0,0,0,0,0
321113,Other Process Use,Adoption of BATs,0,0,0,0,0,0
321113,Facility HVAC (f),Adoption of BATs,0.67,0,0,0.67,0,0
321113,Facility Lighting,Adoption of BATs,1.34,0,0,0,0,0
321113,Other Facility Support,Adoption of BATs,0.67,0,0,0,0,0
321113,Onsite Transportation,Adoption of BATs,0,0,2.68,0,0,0
321113,Conventional Electricity Generation,Adoption of BATs,0,0,0,0,0,0
321113,Other Nonprocess Use,Adoption of BATs,0,0,0,0,0,0
321113,End Use Not Reported,Adoption of BATs,0,0,0,0,0,0
3212,TOTAL FUEL CONSUMPTION,Adoption of BATs,6.03,0,0.67,8.04,0.67,0
3212,Conventional Boiler Use,Adoption of BATs,0,0,0,0.67,0,0
3212,CHP and/or Cogeneration Process,Adoption of BATs,0,0,0,2.68,0,0
